ticker,calendarDate,accumulatedOtherComprehensiveIncome,assets,assetsCurrent,assetsNonCurrent,bookValuePerShare,capitalExpenditure,cashAndEquivalents,cashAndEquivalentsUSD,costOfRevenue,consolidatedIncome,currentRatio,debtToEquityRatio,debt,debtCurrent,debtNonCurrent,debtUSD,deferredRevenue,depreciationAmortizationAndAccretion,deposits,dividendYield,dividendsPerBasicCommonShare,earningBeforeInterestTaxes,earningsBeforeInterestTaxesDepreciationAmortization,EBITDAMargin,earningsBeforeInterestTaxesDepreciationAmortizationUSD,earningBeforeInterestTaxesUSD,earningsBeforeTax,earningsPerBasicShare,earningsPerDilutedShare,earningsPerBasicShareUSD,shareholdersEquity,shareholdersEquityUSD,enterpriseValue,enterpriseValueOverEBIT,enterpriseValueOverEBITDA,freeCashFlow,freeCashFlowPerShare,foreignCurrencyUSDExchangeRate,grossProfit,grossMargin,goodwillAndIntangibleAssets,interestExpense,investedCapital,inventory,investments,investmentsCurrent,investmentsNonCurrent,totalLiabilities,currentLiabilities,liabilitiesNonCurrent,marketCapitalization,netCashFlow,netCashFlowBusinessAcquisitionsDisposals,issuanceEquityShares,issuanceDebtSecurities,paymentDividendsOtherCashDistributions,netCashFlowFromFinancing,netCashFlowFromInvesting,netCashFlowInvestmentAcquisitionsDisposals,netCashFlowFromOperations,effectOfExchangeRateChangesOnCash,netIncome,netIncomeCommonStock,netIncomeCommonStockUSD,netLossIncomeFromDiscontinuedOperations,netIncomeToNonControllingInterests,profitMargin,operatingExpenses,operatingIncome,tradeAndNonTradePayables,payoutRatio,priceToBookValue,priceEarnings,priceToEarningsRatio,propertyPlantEquipmentNet,preferredDividendsIncomeStatementImpact,sharePriceAdjustedClose,priceSales,priceToSalesRatio,tradeAndNonTradeReceivables,accumulatedRetainedEarningsDeficit,revenues,revenuesUSD,researchAndDevelopmentExpense,shareBasedCompensation,sellingGeneralAndAdministrativeExpense,shareFactor,shares,weightedAverageShares,weightedAverageSharesDiluted,salesPerShare,tangibleAssetValue,taxAssets,incomeTaxExpense,taxLiabilities,tangibleAssetsBookValuePerShare,workingCapital,change_leverage,change_curr_ratio,change_shares,change_gross_margin,price_change
ABC,2018-06-30,-82020000,38309592000,26404401000,11905191000,14.173,-79543000,2388928000,2388928000,41930968000,277875000,0.94,11.309,4765354000,195592000,4569762000,4765354000,0,91321000,0,0.019,0.38,390287000,481608000,0.011,481608000,390287000,343136000,1.26,1.25,1.26,3097821000,3097821000,19464273743,18,14.236,743742000,3.403,1,1211341000,0.028,9713641000,47151000,2872706000,12074347000,0,0,0,35033660000,28099671000,6933989000,17087847743,297569000,-6177000,-227963000,-121565000,-83431000,-435266000,-90450000,0,823285000,0,275809000,275809000,275809000,0,2066000,0.006,822146000,389195000,26449542000,0.302,5.516,15.814,15.988,1903357000,0,78.98,0.104,0.105,11764614000,3569371000,43142309000,43142309000,0,9396000,626548000,1,216356644,218569000,220760000,197.385,28595951000,0,67327000,2247269000,130.833,-1695270000,-127561000,0.0,-3447425,-0.002999999999999999,0.1252215750822993
ABC,2018-03-31,-43506000,38395732000,26397211000,11998521000,14.542,-95175000,2091359000,2091359000,39778175000,282160000,0.94,10.99,4892915000,252894000,4640021000,4892915000,0,72711000,0,0.016,0.38,415264000,487975000,0.012,487975000,415264000,366627000,1.31,1.29,1.31,3187550000,3187550000,23063095080,27,20.586,-182743000,-0.834,1,1255683000,0.031,9759889000,48637000,3342995000,12867481000,0,0,0,35032136000,28094404000,6937732000,20261539080,-946388000,-706755000,47950000,-23469000,-83978000,-65721000,-793099000,0,-87568000,0,287455000,287455000,287455000,0,-5295000,0.007,774263000,481420000,26403594000,0.29,6.356,23.696,23.575,1940154000,0,92.18,0.127,0.127,11265014000,3376993000,41033858000,41033858000,0,11600000,617426000,1,219804069,219200000,222303000,187.198,28635843000,0,79172000,2175879000,130.638,-1697193000,255595000,-0.006000000000000005,134978,0.004,-0.14319809069212414
ABC,2017-12-31,-96338000,36361510000,25296432000,11065078000,13.167,-73641000,3037747000,3037747000,39353680000,861853000,0.946,11.649,4637320000,20061000,4617259000,4637320000,0,69476000,0,0.016,0.0,394883000,464359000,0.011,464359000,394883000,359019000,3.95,3.9,3.95,2874582000,2874582000,21708081590,21,16.364,-63315000,-0.29,1,1112652000,0.027,8901145000,35864000,2319647000,12020660000,0,0,0,33486928000,26740291000,6746637000,20108508590,602632000,-70330000,7078000,821845000,-83555000,734629000,-142323000,0,10326000,0,861853000,861853000,861853000,0,0,0.021,693679000,418973000,25346694000,0.0,6.995,20.538,20.388,1829117000,0,91.54,0.129,0.129,10127783000,3173516000,40466332000,40466332000,0,32608000,558522000,1,219669091,218323000,220822000,185.351,27460365000,0,-502834000,2050726000,125.779,-1443859000,843630000,0.039999999999999925,1587040,-0.002999999999999999,0.006991479134804463
ABC,2017-09-30,-95850000,35316470000,24303299000,11013171000,9.449,-94969000,2435115000,2435115000,37947995000,-344587000,0.906,16.107,3793690000,12121000,3781569000,3793690000,0,69555000,0,0.019,0.745,-136230000,-66675000,-0.002,-66675000,-136230000,-171541000,-1.58,-1.56,-1.58,2064461000,2064461000,18687374773,18,14.098,1285485000,5.883,1,1172020000,0.03,8877562000,35311000,979318000,11461428000,0,0,0,33252009000,26818165000,6433844000,17328799773,1123648000,12079000,-100001000,7699000,-80102000,-165331000,-91475000,1723000,1380454000,0,-344587000,-344587000,-344587000,0,0,-0.009,1307022000,-135002000,25404042000,-0.472,8.394,47.543,47.581,1797945000,0,79.46,0.113,0.113,10303324000,2395218000,39120015000,39120015000,0,10614000,560877000,1,218082051,218492000,221314000,179.046,26438908000,0,173046000,2492612000,121.006,-2514866000,7778000,-0.013000000000000012,-1029514,0.0019999999999999983,0.15202617669267574
ABC,2017-06-30,-112458000,34654010000,23677224000,10976786000,11.677,-108728000,1311467000,1311467000,37627269000,50352000,0.919,12.571,3785912000,4119000,3781793000,3785912000,0,65681000,0,0.018,0.365,168978000,234659000,0.006,234659000,168978000,133375000,0.23,0.23,0.23,2553514000,2553514000,20378050976,14,12.06,-353428000,-1.616,1,1079875000,0.028,8913978000,35603000,2463401000,11669529000,0,0,0,32100496000,25751076000,6349420000,17903605976,-1092966000,-59230000,-61383000,-662369000,-80075000,-711174000,-137092000,25580000,-244700000,0,50352000,50352000,50352000,0,0,0.001,909499000,170376000,24804544000,1.587,7.011,20.997,21.168,1749914000,0,81.71,0.118,0.118,10553258000,2819907000,38707144000,38707144000,0,10342000,525463000,1,219111565,218676000,221873000,177.007,25740032000,0,83023000,2400467000,117.709,-2073852000,-669533000,-0.0010000000000000009,755448,-0.006000000000000002,-0.02753640925223351
ABC,2017-03-31,-123490000,34397013000,23493921000,10903092000,11.621,-125418000,2404433000,2404433000,35890975000,411473000,0.92,12.599,4455445000,615847000,3839598000,4455445000,0,64004000,0,0.016,0.365,630214000,694218000,0.019,694218000,630214000,592915000,1.89,1.86,1.89,2529292000,2529292000,20945366804,12,10.262,673321000,3.094,1,1256427000,0.034,8876649000,37299000,2039950000,11335816000,0,0,0,31867721000,25531426000,6336295000,18894354804,613299000,-906000,61383000,-42754000,-79924000,-72823000,-112617000,7451000,798739000,0,411473000,411473000,411473000,0,0,0.011,626213000,630214000,24276019000,0.193,7.47,16.399,16.482,1702060000,0,86.53,0.126,0.126,9583520000,2849630000,37147402000,37147402000,0,12058000,521843000,1,218356117,217650000,221221000,170.675,25520364000,0,181442000,2332051000,117.254,-2037505000,-24119000,0.016000000000000014,1076431,0.007000000000000003,-0.05570322431526647
ABC,2016-12-31,-141851000,33919272000,23078756000,10840516000,9.68,-137282000,1791134000,1791134000,37131585000,247246000,0.904,15.026,4479564000,607980000,3871584000,4479564000,0,63180000,0,0.016,0.0,400110000,463290000,0.012,463290000,400110000,363138000,1.13,1.11,1.13,2116557000,2116557000,21652600994,10,9.204,-567637000,-2.596,1,1037680000,0.027,8914299000,36972000,2150645000,11414771000,0,0,0,31802715000,25542758000,6259957000,18964170994,-950698000,-1497000,-229928000,-52129000,-80169000,-363486000,-156857000,-19958000,-430355000,0,247246000,247246000,247246000,0,0,0.006,637570000,400110000,24172341000,0.0,8.96,14.102,13.92,1630741000,0,87.28,0.128,0.129,9696200000,2518081000,38169265000,38169265000,0,29192000,520547000,1,217279686,218661000,221979000,174.559,25004973000,0,115892000,2222866000,114.355,-2464002000,-1829000,0.0,-2820520,-0.002999999999999999,-0.008593033913840514
ABC,2016-09-30,-114308000,33656200000,22851847000,10804353000,9.718,-154438000,2741832000,2741832000,36436068000,143614000,0.904,14.805,4481393000,611149000,3870244000,4481393000,0,65414000,0,0.018,0.705,232103000,297517000,0.008,297517000,232103000,188298000,0.61,0.63,0.61,2129404000,2129404000,18997618153,12,10.774,1202101000,5.486,1,1124535000,0.03,8959346000,43805000,1155107000,10723920000,0,0,0,31526796000,25281308000,6245488000,17258057153,876630000,0,-1241783000,-208189000,-73407000,-331791000,-148118000,-947000,1356539000,0,143614000,143614000,143614000,0,0,0.004,894256000,230279000,23926320000,1.156,8.105,12.086,11.651,1530682000,0,78.41,0.118,0.113,9175876000,2303941000,37560603000,37560603000,0,8431000,520149000,1,220100206,219130000,226898000,171.408,24696854000,0,44684000,2214774000,112.704,-2429461000,74177000,0.010000000000000009,5365951,0.0,0.11312332610636405
ABC,2016-06-30,-110978000,31914243000,21457255000,10456988000,8.713,-130166000,1865202000,1865202000,35773817000,349803000,0.894,15.982,4407216000,613180000,3794036000,4407216000,0,57328000,0,0.015,0.34,528772000,586100000,0.016,586100000,528772000,496657000,1.62,1.56,1.62,1879317000,1879317000,21745698425,12,10.763,61206000,0.284,1,1107863000,0.03,8986106000,32115000,1472896000,10492561000,0,0,0,30034926000,23997255000,6037671000,19203684425,-660085000,0,-550274000,-81434000,-73241000,-704949000,-146508000,-6034000,191372000,0,349803000,349803000,349803000,0,0,0.009,581249000,526614000,22692064000,0.21,10.218,11.648,11.495,1165663000,0,89.43,0.133,0.133,8984533000,2250868000,36881680000,36881680000,0,16774000,520032000,1,214734255,215688000,224802000,170.996,22928137000,0,146854000,2121331000,106.302,-2540000000,-80923000,-0.03400000000000003,-1120490,0.0,-0.1232248686123226
ABC,2016-03-31,-102184000,32495355000,22070068000,10425287000,10.542,-89902000,2525287000,2525287000,34623026000,604135000,0.928,13.83,4488139000,119553000,4368586000,4488139000,0,56128000,0,0.016,0.34,949468000,1005596000,0.028,1005596000,949468000,916355000,2.91,2.68,2.91,2191162000,2191162000,18799522110,12,10.348,789836000,3.8,1,1075331000,0.03,9028488000,33113000,1658809000,10644586000,0,0,0,30304193000,23770910000,6533283000,16836670110,1547197000,-4724000,-314924000,-13812000,-70630000,769525000,-102066000,0,879738000,0,604135000,604135000,604135000,0,0,0.017,126619000,948712000,22986172000,0.117,7.684,11.128,10.924,1094711000,0,78.0,0.118,0.114,8766994000,1974306000,35698357000,35698357000,0,17532000,522760000,1,215854745,207858000,225450000,171.744,23466867000,0,312220000,2041191000,112.899,-1700842000,-13590000,0.08000000000000007,10392280,0.004,0.14653846153846162
ABC,2015-12-31,-115814000,30755802000,20361675000,10394127000,6.305,-90110000,978090000,978090000,35744169000,330377000,0.848,22.658,4501729000,108412000,4393317000,4501729000,0,53668000,0,0.014,0.0,-179521000,-125853000,-0.003,-125853000,-179521000,-210400000,1.6,1.46,1.6,1300019000,1300019000,20864671046,74,43.43,660738000,3.205,1,964877000,0.026,9052837000,30879000,1202263000,10863974000,0,0,0,29455783000,24024341000,5431442000,17341032046,-1189352000,-2726632000,-84595000,988081000,-71199000,832287000,-2772487000,47693000,750848000,0,330377000,330377000,330377000,0,0,0.009,1144708000,-179831000,22536323000,0.0,13.339,43.853,44.421,1059501000,0,84.4,0.125,0.125,8380652000,1440801000,36709046000,36709046000,0,22255000,528296000,1,205462465,206180000,226718000,178.044,21702965000,0,-540777000,1719352000,105.262,-3662666000,1008681000,-0.04800000000000004,-170478,-0.0010000000000000009,-0.07582938388625599
ABC,2015-09-30,-136333000,27736157000,20334488000,7401669000,2.987,-74496000,2167442000,2167442000,34496804000,364287000,0.896,42.781,3493048000,0,3493048000,3493048000,0,50065000,0,0.012,0.63,504416000,554481000,0.016,554481000,504416000,475496000,1.65,1.65,1.65,633520000,633520000,21580450886,58,38.462,1085618000,5.119,1,973574000,0.027,6123944000,28920000,237054000,9755094000,0,0,0,27102637000,22700765000,4401872000,20254844886,-387741000,-26909000,-1042962000,-256502000,-61865000,-1361329000,-186526000,-86214000,1160114000,0,364287000,364287000,364287000,0,0,0.01,436123000,537451000,20886439000,0.382,31.972,-150.162,-158.871,979251000,0,98.5,0.149,0.158,8222951000,1181623000,35470378000,35470378000,0,14448000,556367000,1,205632943,212077000,212077000,167.252,21612213000,0,111209000,1954205000,101.907,-2366277000,-257103000,-0.04599999999999993,-10569173,0.0010000000000000009,-0.14314720812182735
ABC,2015-06-30,-69006000,27333504000,19902034000,7431470000,7.183,-51888000,2555183000,2555183000,33342092000,214163000,0.942,16.348,3750151000,7370000,3742781000,3750151000,0,48434000,0,0.011,0.29,334099000,382533000,0.011,382533000,334099000,304306000,0.98,0.89,0.98,1575624000,1575624000,23842139651,319,92.908,1069693000,4.876,1,891464000,0.026,6115499000,29793000,1295682000,9639961000,0,0,0,25757880000,21117291000,4640589000,22647171651,218204000,-3920000,-447568000,-256688000,-63935000,-848191000,-55186000,0,1121581000,0,214163000,214163000,214163000,0,0,0.006,558899000,332565000,19348994000,0.296,14.373,-52.5,-53.718,958687000,0,104.75,0.171,0.174,7596558000,879201000,34233556000,34233556000,0,13088000,502744000,1,216202116,219359000,240236000,156.062,21218005000,0,90143000,1127877000,96.727,-1215257000,-256571000,-0.025000000000000022,-3483432,-0.0020000000000000018,-0.059665871121718374
ABC,2015-03-31,-75585000,27005530000,19556823000,7448707000,8.701,-52644000,2336979000,2336979000,31757291000,-513390000,0.967,13.093,4006722000,64205000,3942517000,4006722000,0,44918000,0,0.009,0.29,-375654000,-330736000,-0.01,-330736000,-375654000,-398600000,-2.33,-2.33,-2.33,1916255000,1916255000,26999486684,-150,-5326.393,689076000,3.129,1,911976000,0.028,6122137000,22946000,2327230000,9517312000,0,0,0,25089275000,20225906000,4863369000,25329743684,38223000,-2560816000,85464000,1987430000,-64094000,1908800000,-2612297000,0,741720000,0,-513390000,-513390000,-513390000,0,0,-0.016,1276225000,-364249000,18395154000,-0.124,13.218,-38.477,-38.562,955558000,0,115.3,0.198,0.198,7560122000,728973000,32669267000,32669267000,0,13841000,442443000,1,219685548,220243000,220243000,148.333,20883393000,0,114790000,1116910000,94.82,-669083000,2010837000,-0.0010000000000000009,80551,0.006000000000000002,-0.09150043365134429
ABC,2014-12-31,-60727000,24904916000,20144710000,4760206000,8.058,-52557000,2298756000,2298756000,32836303000,-199947000,0.968,13.084,1995885000,0,1995885000,1995885000,0,44518000,0,0.01,0.0,-89711000,-45193000,-0.001,-45193000,-89711000,-107053000,-0.91,-0.91,-0.91,1768346000,1768346000,21007597909,42,31.397,844407000,3.848,1,752299000,0.022,3501051000,17342000,295961000,10628342000,0,0,0,23136570000,20805033000,2331537000,21310468909,490243000,-24604000,-260049000,-5491000,-64025000,-329565000,-77156000,0,896964000,0,-199947000,-199947000,-199947000,0,0,-0.006,840696000,-88397000,19031658000,0.0,12.051,606.238,808.667,907004000,0,97.04,0.172,0.172,7144031000,1306457000,33588602000,33588602000,0,19567000,416491000,1,219604997,219456000,219456000,153.054,21403865000,0,92894000,1099865000,97.531,-660323000,253000,-0.006000000000000005,913128,-0.006000000000000002,0.18816982687551514
ABT,2019-12-31,-8465000000,67887000000,15667000000,52220000000,17.704,-434000000,4140000000,4140000000,3434000000,1049000000,1.442,1.169,18139000000,1478000000,16661000000,18139000000,0,756000000,0,0.015,0.36,1404000000,2160000000,0.26,2160000000,1404000000,1240000000,0.59,0.59,0.59,31301000000,31301000000,168211237100,35,21.674,1982000000,1.121,1,4880000000,0.587,40220000000,164000000,30803000000,4316000000,883000000,0,883000000,36586000000,10863000000,25723000000,154212237100,-231000000,1000000,-489000000,-1128000000,-568000000,-2185000000,-489000000,-60000000,2416000000,27000000,1049000000,1049000000,1049000000,0,0,0.126,3491000000,1389000000,3252000000,0.61,4.927,41.826,42.246,8038000000,0,87.45,4.834,4.846,5425000000,25847000000,8314000000,8314000000,595000000,85000000,2413000000,1,1763433243,1768045000,1781591000,4.702,27667000000,3079000000,191000000,226000000,15.648,4804000000,-958000000,-0.09400000000000008,-5022462,0.0030000000000000027,0.05523156089193823
ABT,2019-09-30,-7763000000,68539000000,16119000000,52420000000,18.074,-401000000,4091000000,4091000000,3358000000,960000000,1.536,1.141,19097000000,1458000000,17639000000,19097000000,0,754000000,0,0.015,0.32,1270000000,2024000000,0.251,2024000000,1270000000,1103000000,0.54,0.53,0.54,32019000000,32019000000,162866581495,36,21.727,1547000000,0.873,1,4718000000,0.584,40511000000,167000000,32543000000,4392000000,1118000000,244000000,874000000,36520000000,10491000000,26029000000,147860581495,954000000,-11000000,46000000,10000000,-569000000,-513000000,-432000000,-24000000,1948000000,-49000000,960000000,960000000,960000000,0,0,0.119,3520000000,1198000000,3029000000,0.593,4.618,44.915,44.952,7825000000,0,83.61,4.716,4.724,5450000000,25440000000,8076000000,8076000000,596000000,94000000,2440000000,1,1768455705,1771521000,1784167000,4.559,28028000000,3210000000,143000000,67000000,15.821,5628000000,-97000000,-0.14100000000000001,1058090,-0.0050000000000000044,0.04592752063150345
ABT,2019-06-30,-7365000000,68427000000,15195000000,53232000000,18.03,-468000000,3137000000,3137000000,3279000000,1006000000,1.677,1.145,19194000000,212000000,18982000000,19194000000,0,751000000,0,0.014,0.32,1270000000,2021000000,0.253,2021000000,1270000000,1102000000,0.57,0.56,0.57,31894000000,31894000000,169997332266,41,23.555,592000000,0.335,1,4700000000,0.589,41420000000,168000000,34002000000,4352000000,1090000000,239000000,851000000,36533000000,9062000000,27471000000,153940332266,115000000,-34000000,113000000,6000000,-568000000,-449000000,-498000000,0,1060000000,2000000,1006000000,1006000000,1006000000,0,0,0.126,3494000000,1206000000,3222000000,0.561,4.827,53.175,53.11,7825000000,0,87.1,4.976,4.98,5548000000,25045000000,7979000000,7979000000,577000000,114000000,2434000000,1,1767397615,1768904000,1781417000,4.511,27007000000,3136000000,96000000,83000000,15.268,6133000000,140000000,0.09600000000000009,3216353,0.008000000000000007,-0.040068886337543
ABT,2019-03-31,-7470000000,67610000000,14409000000,53201000000,17.654,-335000000,3022000000,3022000000,3160000000,672000000,1.581,1.172,19054000000,209000000,18845000000,19054000000,0,753000000,0,0.015,0.32,803000000,1556000000,0.207,1556000000,803000000,632000000,0.38,0.38,0.38,31129000000,31129000000,154943632570,40,21.984,377000000,0.214,1,4375000000,0.581,41681000000,171000000,32848000000,4085000000,1106000000,239000000,867000000,36481000000,9113000000,27368000000,138911632570,-822000000,-78000000,-90000000,-487000000,-565000000,-1142000000,-396000000,2000000,712000000,4000000,672000000,672000000,672000000,0,0,0.089,3636000000,739000000,3045000000,0.842,4.462,52.979,52.846,7626000000,0,78.74,4.521,4.519,5345000000,24613000000,7535000000,7535000000,672000000,226000000,2478000000,1,1764181262,1763278000,1776573000,4.273,25929000000,3027000000,-40000000,277000000,14.705,5296000000,-512000000,-0.04300000000000015,7710993,-0.008000000000000007,0.10617221234442469
ABT,2018-12-31,-7586000000,67173000000,14632000000,52541000000,17.446,-467000000,4086000000,4086000000,3191000000,654000000,1.624,1.186,19566000000,207000000,19359000000,19566000000,0,763000000,0,0.015,0.32,1132000000,1895000000,0.244,1895000000,1132000000,946000000,0.37,0.37,0.37,30722000000,30722000000,149200081579,40,21.281,1298000000,0.737,1,4574000000,0.589,42196000000,186000000,31445000000,3796000000,897000000,0,897000000,36451000000,9012000000,27439000000,133720081579,-3525000000,0,-77000000,-4204000000,-495000000,-4776000000,-496000000,-35000000,1765000000,-18000000,654000000,654000000,654000000,1000000,0,0.084,3409000000,1165000000,2975000000,0.865,4.353,56.47,56.813,7563000000,0,76.13,4.373,4.377,5182000000,24560000000,7765000000,7765000000,562000000,81000000,2359000000,1,1756470269,1760946000,1773870000,4.41,24977000000,1868000000,292000000,305000000,14.184,5620000000,-3992000000,0.20000000000000018,137237,0.0030000000000000027,0.034283462498358064
ABT,2018-09-30,-7009000000,71637000000,18196000000,53441000000,17.56,-354000000,7369000000,7369000000,3166000000,563000000,1.424,1.318,23558000000,4274000000,19284000000,23558000000,0,813000000,0,0.016,0.28,932000000,1745000000,0.228,1745000000,932000000,729000000,0.32,0.32,0.32,30898000000,30898000000,137270599226,40,20.142,1829000000,1.039,1,4490000000,0.586,42893000000,203000000,32157000000,3781000000,1152000000,181000000,971000000,40739000000,12776000000,27963000000,121081599226,4304000000,0,71000000,2894000000,-494000000,2471000000,-323000000,19000000,2183000000,-27000000,563000000,563000000,563000000,-11000000,0,0.074,3495000000,995000000,2730000000,0.875,3.919,136.661,137.88,7448000000,0,68.94,3.983,3.99,5271000000,24144000000,7656000000,7656000000,574000000,83000000,2377000000,1,1756333032,1759585000,1771680000,4.351,28744000000,2110000000,166000000,231000000,16.336,5420000000,2888000000,-0.15400000000000014,2013748,0.009000000000000008,0.10429358862779226
ABT,2018-06-30,-6913000000,68415000000,14122000000,54293000000,17.507,-298000000,3065000000,3065000000,3282000000,733000000,1.578,1.223,20670000000,847000000,19823000000,20670000000,0,850000000,0,0.017,0.28,1002000000,1852000000,0.238,1852000000,1002000000,792000000,0.42,0.41,0.42,30774000000,30774000000,131249803218,38,19.554,946000000,0.538,1,4485000000,0.577,43795000000,210000000,33274000000,3714000000,1139000000,199000000,940000000,37641000000,8951000000,28690000000,113644803218,-792000000,48000000,30000000,-1167000000,-494000000,-1631000000,-299000000,-37000000,1244000000,-106000000,733000000,733000000,733000000,-15000000,0,0.094,3603000000,882000000,2503000000,0.667,3.693,122.727,124.577,7432000000,0,64.78,3.843,3.85,5192000000,24080000000,7767000000,7767000000,575000000,101000000,2466000000,1,1754319284,1757836000,1768950000,4.419,24620000000,2005000000,59000000,188000000,14.006,5171000000,-1221000000,-0.08299999999999996,1131518,-0.008000000000000007,0.06421735103426979
ABT,2018-03-31,-5733000000,70908000000,14964000000,55944000000,18.023,-275000000,3857000000,3857000000,3067000000,418000000,1.661,1.244,21891000000,737000000,21154000000,21891000000,0,852000000,0,0.019,0.28,667000000,1519000000,0.206,1519000000,667000000,440000000,0.24,0.23,0.24,31601000000,31601000000,119455912263,41,19.81,833000000,0.475,1,4323000000,0.585,45170000000,227000000,34762000000,3826000000,1098000000,185000000,913000000,39307000000,9010000000,30297000000,101421912263,-5550000000,0,9000000,-5973000000,-491000000,-6455000000,-238000000,-5000000,1108000000,35000000,418000000,418000000,418000000,-9000000,0,0.057,3715000000,608000000,2476000000,1.167,3.209,213.071,222.5,7659000000,0,57.85,3.566,3.566,5356000000,23856000000,7390000000,7390000000,589000000,212000000,2542000000,1,1753187766,1753412000,1765278000,4.215,25738000000,2082000000,22000000,212000000,14.679,5954000000,-6033000000,-0.6000000000000001,6853874,0.015000000000000013,0.11979256698357821
ABT,2017-12-31,-6062000000,76250000000,20147000000,56103000000,17.79,-345000000,9610000000,9610000000,3263000000,-828000000,2.261,1.452,27924000000,714000000,27210000000,27924000000,0,843000000,0,0.018,0.28,856000000,1699000000,0.224,1699000000,856000000,610000000,-0.48,-0.47,-0.48,31098000000,31098000000,123390910282,38,19.648,1295000000,0.741,1,4326000000,0.57,45493000000,246000000,40159000000,3601000000,883000000,0,883000000,45152000000,8912000000,36240000000,105076910282,-1605000000,-2829000000,64000000,998000000,-464000000,-112000000,-3152000000,17000000,1640000000,19000000,-828000000,-828000000,-828000000,-36000000,0,-0.109,3635000000,691000000,2402000000,-0.583,3.379,220.287,222.852,7607000000,0,60.17,3.836,3.822,5249000000,23978000000,7589000000,7589000000,613000000,68000000,2462000000,1,1746333892,1748070000,1757472000,4.341,30757000000,1944000000,1438000000,309000000,17.595,11235000000,3899000000,-0.43299999999999983,5733205,-0.01200000000000001,-0.03855742064151571
ABT,2017-09-30,-6116000000,72248000000,21377000000,50871000000,18.476,-263000000,11012000000,11012000000,2857000000,603000000,2.694,1.242,24025000000,715000000,23310000000,24025000000,0,756000000,0,0.019,0.265,886000000,1642000000,0.24,1642000000,886000000,668000000,0.34,0.34,0.34,32218000000,32218000000,107649459352,31,18.059,1742000000,0.999,1,3972000000,0.582,40644000000,218000000,36682000000,3483000000,1573000000,187000000,1386000000,40030000000,7935000000,32095000000,94636459352,1337000000,24000000,81000000,-4000000,-463000000,-386000000,-306000000,-70000000,2005000000,24000000,603000000,603000000,603000000,-42000000,0,0.088,3162000000,810000000,1858000000,0.779,2.937,45.001,42.811,7219000000,0,54.37,3.765,3.772,4800000000,25320000000,6829000000,6829000000,562000000,75000000,2099000000,1,1740600687,1743757000,1754156000,3.916,31604000000,1565000000,65000000,180000000,18.124,13442000000,-6000000,-0.24299999999999988,3157423,0.05999999999999994,0.10667647599779298
ABT,2017-06-30,-6250000000,71151000000,19983000000,51168000000,18.263,-255000000,9675000000,9675000000,3173000000,283000000,2.937,1.238,24031000000,221000000,23810000000,24031000000,0,648000000,0,0.021,0.265,522000000,1170000000,0.176,1170000000,522000000,308000000,0.16,0.16,0.16,31788000000,31788000000,99890331887,39,21.598,1096000000,0.63,1,3464000000,0.522,40785000000,214000000,37919000000,3603000000,1705000000,160000000,1545000000,39363000000,6803000000,32560000000,85534331887,969000000,238000000,54000000,24000000,-462000000,-384000000,-6000000,-13000000,1351000000,8000000,283000000,283000000,283000000,-13000000,0,0.043,3037000000,427000000,1667000000,1.656,2.691,73.044,69.338,7286000000,0,49.23,3.623,3.63,4633000000,25202000000,6637000000,6637000000,513000000,92000000,2132000000,1,1737443264,1740524000,1748883000,3.813,30366000000,1552000000,25000000,192000000,17.446,13180000000,57000000,0.028999999999999915,2171210,0.0030000000000000027,0.10440788137314648
ABT,2017-03-31,-6532000000,70887000000,19329000000,51558000000,18.263,-272000000,8706000000,8706000000,3044000000,419000000,2.908,1.247,23974000000,210000000,23764000000,23974000000,0,774000000,0,0.024,0.265,995000000,1769000000,0.279,1769000000,995000000,769000000,0.24,0.24,0.24,31547000000,31547000000,91134094201,32,19.658,302000000,0.175,1,3291000000,0.519,40758000000,226000000,38751000000,3995000000,1910000000,154000000,1756000000,39340000000,6646000000,32694000000,75866094201,-9914000000,-5870000000,34000000,-3960000000,-460000000,-4399000000,-6154000000,-15000000,574000000,65000000,419000000,419000000,419000000,-33000000,0,0.066,3493000000,-202000000,1481000000,1.104,2.405,50.476,45.542,7265000000,0,43.72,3.402,3.386,4510000000,25387000000,6335000000,6335000000,547000000,171000000,2424000000,1,1735272054,1727356000,1735195000,3.667,30129000000,1779000000,350000000,186000000,17.442,12683000000,1968000000,-1.1119999999999997,7274458,-0.04699999999999993,0.1260292772186642
ABT,2016-12-31,-7263000000,52666000000,26776000000,25890000000,14.008,-319000000,18775000000,18775000000,2312000000,798000000,4.02,1.542,22006000000,1325000000,20681000000,22006000000,0,319000000,0,0.023,0.265,1061000000,1380000000,0.259,1380000000,1061000000,908000000,0.53,0.54,0.53,20717000000,20717000000,80455212565,37,22.766,851000000,0.575,1,3021000000,0.566,12222000000,153000000,37015000000,2434000000,2947000000,0,2947000000,31949000000,6660000000,25289000000,77224212565,16120000000,-7000000,42000000,14018000000,-386000000,13504000000,1550000000,1868000000,1170000000,-104000000,798000000,798000000,798000000,-33000000,0,0.15,2073000000,948000000,1178000000,0.5,3.728,55.16,47.543,5705000000,0,44.69,3.703,3.165,3248000000,25565000000,5333000000,5333000000,343000000,47000000,1609000000,1,1727997596,1478947000,1483960000,3.606,40444000000,2263000000,110000000,188000000,27.346,20116000000,13496000000,2.4599999999999995,255688073,-0.0030000000000000027,-0.021705079436115438
